2016;30;2016.07.27.;1;165 458 130 Ft;116;162 540 Ft;4750;3 970 Ft;59307;930 Ft;13;16;18;25;26;32;35;5;7;11;13;18;23;27
2016;29;2016.07.20.;0;0 Ft;90;212 135 Ft;3214;5 940 Ft;45016;1 240 Ft;6;8;10;18;31;32;34;2;8;16;24;26;33;35
2016;28;2016.07.13.;0;0 Ft;54;350 190 Ft;3196;5 915 Ft;49506;1 120 Ft;2;6;9;10;15;17;31;2;3;9;19;25;28;29
2016;27;2016.07.06.;0;0 Ft;46;388 385 Ft;2347;7 610 Ft;38080;1 375 Ft;1;4;9;12;15;16;34;10;11;15;22;27;30;35
2016;26;2016.06.29.;1;171 441 250 Ft;79;238 585 Ft;3474;5 425 Ft;49072;1 125 Ft;13;15;16;20;22;32;34;4;12;17;19;22;27;30
2016;25;2016.06.22.;0;0 Ft;74;261 860 Ft;3288;5 895 Ft;45339;1 250 Ft;4;5;11;18;20;31;35;3;4;6;11;14;25;30
2016;24;2016.06.15.;0;0 Ft;50;406 410 Ft;3214;6 325 Ft;48030;1 240 Ft;14;15;17;20;24;26;33;5;9;10;18;28;29;34
2016;23;2016.06.08.;0;0 Ft;74;255 115 Ft;3170;5 955 Ft;48523;1 140 Ft;2;5;23;28;31;32;34;2;7;14;18;21;23;26
2016;22;2016.06.01.;1;39 089 050 Ft;103;171 390 Ft;3303;5 345 Ft;46664;1 110 Ft;3;4;6;8;31;33;35;3;8;10;17;21;28;34
2016;21;2016.05.25.;1;129 832 600 Ft;126;155 440 Ft;4507;4 345 Ft;57762;995 Ft;6;10;12;13;21;33;35;2;7;13;20;21;23;32
2016;20;2016.05.18.;0;0 Ft;77;260 010 Ft;2723;7 350 Ft;45333;1 295 Ft;10;13;14;15;19;25;28;7;10;16;24;25;30;31
2016;19;2016.05.11.;0;0 Ft;46;413 645 Ft;2415;7 880 Ft;42199;1 320 Ft;18;19;23;29;30;32;33;1;10;16;21;23;27;30
2016;18;2016.05.04.;2;20 184 475 Ft;134;136 055 Ft;4322;4 220 Ft;55808;955 Ft;1;11;13;14;16;19;31;3;9;11;19;23;24;33
2016;17;2016.04.27.;1;40 027 630 Ft;78;231 755 Ft;3527;5 125 Ft;50409;1 050 Ft;4;8;18;20;22;27;32;7;13;26;28;33;34;35
2016;16;2016.04.20.;1;40 854 955 Ft;78;236 545 Ft;3437;5 370 Ft;45407;1 190 Ft;5;7;8;12;25;26;30;1;7;11;14;21;30;32
2016;15;2016.04.13.;1;216 856 570 Ft;137;155 930 Ft;4416;4 840 Ft;55134;1 135 Ft;2;13;15;16;20;28;30;4;6;14;23;29;32;34
2016;14;2016.04.06.;0;0 Ft;71;280 895 Ft;3233;6 170 Ft;49001;1 190 Ft;5;11;16;22;28;30;33;9;10;11;13;25;30;33
2016;13;2016.03.30.;0;0 Ft;78;239 670 Ft;3151;5 935 Ft;47771;1 145 Ft;5;13;15;19;25;29;34;2;7;8;9;10;23;24
2016;12;2016.03.23.;0;0 Ft;68;286 600 Ft;2697;7 225 Ft;42407;1 345 Ft;6;8;10;15;22;26;33;1;5;14;21;24;26;31
2016;11;2016.03.16.;0;0 Ft;69;267 335 Ft;3208;5 750 Ft;48049;1 125 Ft;3;5;10;25;28;32;35;7;8;16;19;21;22;24
2016;10;2016.03.09.;2;166 575 615 Ft;84;293 175 Ft;3438;7 165 Ft;51350;1 405 Ft;4;10;17;20;24;29;35;15;16;18;19;20;31;33
2016;9;2016.03.02.;0;0 Ft;59;389 080 Ft;3660;6 270 Ft;56729;1 185 Ft;4;5;7;14;25;30;31;7;8;11;15;16;21;27
2016;8;2016.02.24.;0;0 Ft;76;289 780 Ft;2935;7 505 Ft;49288;1 310 Ft;7;12;21;23;26;28;30;1;17;18;24;25;29;30
2016;7;2016.02.17.;0;0 Ft;106;201 295 Ft;4454;4 790 Ft;57780;1 080 Ft;5;7;12;15;23;26;31;1;6;13;28;31;33;35
2016;6;2016.02.10.;0;0 Ft;50;410 030 Ft;2342;8 755 Ft;40542;1 480 Ft;11;12;16;20;27;30;31;1;5;20;23;26;28;32
2016;5;2016.02.03.;0;0 Ft;102;192 285 Ft;3946;4 970 Ft;51742;1 110 Ft;4;6;13;26;29;31;33;8;12;18;26;28;31;35
2016;4;2016.01.27.;0;0 Ft;63;307 905 Ft;3175;6 110 Ft;47331;1 515 Ft;4;6;9;15;19;20;28;9;10;13;24;26;28;32
2016;3;2016.01.20.;1;136 609 755 Ft;138;160 330 Ft;5379;4 115 Ft;63092;1 025 Ft;2;11;13;21;25;33;35;2;12;15;17;22;28;32
2016;2;2016.01.13.;0;0 Ft;97;221 525 Ft;3771;5 700 Ft;56633;1 110 Ft;2;13;25;27;28;29;35;2;7;9;15;22;32;35
2016;1;2016.01.06.;0;0 Ft;56;322 880 Ft;2255;8 020 Ft;37093;1 430 Ft;6;22;23;24;26;27;35;1;9;11;24;29;30;34
2015;53;2015.12.30.;1;43 433 880 Ft;98;200 155 Ft;3696;5 305 Ft;49920;1 150 Ft;6;8;11;17;25;29;32;2;14;18;26;29;32;34
2015;52;2015.12.23.;2;21 879 820 Ft;85;232 500 Ft;3379;5 850 Ft;51650;1 120 Ft;14;19;22;23;24;28;29;2;5;11;18;26;28;29
2015;51;2015.12.16.;1;366 392 040 Ft;136;167 310 Ft;3943;5 770 Ft;59596;1 120 Ft;1;8;9;11;16;17;31;6;12;17;19;23;29;30
2015;50;2015.12.09.;0;0 Ft;127;174 745 Ft;4816;4 610 Ft;63199;1 030 Ft;1;6;9;13;21;32;33;3;10;12;22;23;32;33
2015;49;2015.12.02.;0;0 Ft;64;325 055 Ft;2814;7 395 Ft;47024;1 295 Ft;3;8;12;14;20;31;32;9;10;12;17;18;30;32
2015;48;2015.11.25.;0;0 Ft;46;439 450 Ft;2999;6 740 Ft;45580;1 300 Ft;1;4;7;9;16;20;25;1;18;19;22;24;26;30
2015;47;2015.11.18.;0;0 Ft;118;178 720 Ft;4240;4 975 Ft;57892;1 065 Ft;3;8;19;24;28;31;34;2;4;5;16;20;24;31
2015;46;2015.11.11.;0;0 Ft;46;464 290 Ft;2802;7 620 Ft;45520;1 375 Ft;1;2;3;6;16;28;35;1;8;10;14;16;22;32
2015;45;2015.11.04.;0;0 Ft;74;259 935 Ft;3330;5 775 Ft;50075;1 305 Ft;8;11;21;27;29;31;35;1;8;14;21;28;29;30
2015;44;2015.10.28.;0;0 Ft;64;278 450 Ft;2980;5 980 Ft;44271;1 180 Ft;2;5;8;16;25;29;34;4;5;9;10;22;28;34
2015;43;2015.10.21.;1;173 905 960 Ft;60;339 285 Ft;2752;7 395 Ft;44001;1 355 Ft;2;3;16;20;29;34;35;2;10;14;21;22;29;30
2015;42;2015.10.14.;0;0 Ft;41;515 845 Ft;2550;8 295 Ft;44921;1 380 Ft;1;15;16;19;21;24;33;1;12;17;21;23;26;27
2015;41;2015.10.07.;0;0 Ft;87;221 815 Ft;3784;5 100 Ft;53912;1 050 Ft;4;8;9;17;21;23;32;1;7;16;28;31;34;35
2015;40;2015.09.30.;0;0 Ft;54;328 400 Ft;2885;6 145 Ft;41765;1 245 Ft;2;4;17;23;32;33;35;1;10;11;16;24;26;27
2015;39;2015.09.23.;1;81 975 380 Ft;77;241 225 Ft;3635;5 110 Ft;51318;1 060 Ft;1;3;18;19;22;28;31;3;8;12;16;25;27;30
2015;38;2015.09.16.;0;0 Ft;58;318 050 Ft;2416;7 635 Ft;38365;1 410 Ft;2;4;15;25;26;29;31;3;8;19;20;25;26;30
2015;37;2015.09.09.;1;40 486 775 Ft;90;203 160 Ft;3691;4 955 Ft;49726;1 075 Ft;1;3;7;14;20;26;35;1;4;9;13;18;21;25
2015;36;2015.09.02.;1;255 339 495 Ft;100;202 180 Ft;3628;5 575 Ft;50226;1 180 Ft;1;8;9;12;15;22;29;1;6;8;21;25;28;34
2015;35;2015.08.26.;0;0 Ft;109;180 035 Ft;3769;5 205 Ft;51169;1 125 Ft;4;7;11;16;18;25;28;6;7;8;24;26;29;34
2015;34;2015.08.19.;0;0 Ft;73;272 070 Ft;3780;5 255 Ft;56238;1 035 Ft;4;12;17;29;32;33;35;5;8;9;13;19;25;31
2015;33;2015.08.12.;0;0 Ft;62;312 830 Ft;3395;5 715 Ft;51715;1 100 Ft;3;17;28;29;31;33;34;5;18;19;22;24;26;35
2015;32;2015.08.05.;0;0 Ft;89;206 435 Ft;3739;4 915 Ft;48531;1 110 Ft;5;8;20;21;23;25;33;4;8;12;14;18;20;30
2015;31;2015.07.29.;0;0 Ft;80;223 045 Ft;2873;6 210 Ft;42217;1 240 Ft;10;15;19;22;30;33;34;1;4;16;19;22;31;35
2015;30;2015.07.22.;1;84 761 510 Ft;94;198 530 Ft;3623;5 150 Ft;49247;1 110 Ft;5;7;17;20;24;32;34;3;11;16;18;20;24;31
2015;29;2015.07.15.;0;0 Ft;52;377 265 Ft;2967;6 610 Ft;46952;1 225 Ft;5;10;11;13;23;34;35;1;9;20;24;31;32;34
2015;28;2015.07.08.;1;40 294 365 Ft;81;224 660 Ft;2971;6 125 Ft;44502;1 200 Ft;3;11;12;18;25;26;30;10;18;20;27;28;33;34
2015;27;2015.07.01.;1;270 792 230 Ft;76;274 780 Ft;3002;6 955 Ft;48221;1 270 Ft;3;5;8;12;25;30;34;8;13;14;15;16;24;25
2015;26;2015.06.24.;0;0 Ft;66;316 515 Ft;3367;6 205 Ft;54888;1 115 Ft;2;3;4;12;24;28;29;7;8;11;12;18;23;30
2015;25;2015.06.17.;0;0 Ft;105;198 690 Ft;3749;5 565 Ft;51872;1 180 Ft;2;5;20;24;28;34;35;3;10;13;20;23;25;26
2015;24;2015.06.10.;0;0 Ft;75;277 125 Ft;3537;5 875 Ft;54834;1 110 Ft;5;16;19;24;27;28;31;5;7;8;10;11;15;22
2015;23;2015.06.03.;0;0 Ft;90;222 635 Ft;3505;5 715 Ft;53707;1 095 Ft;5;18;19;26;27;34;35;12;13;19;24;26;28;30
2015;22;2015.05.27.;0;0 Ft;81;232 545 Ft;3370;5 590 Ft;48591;1 135 Ft;3;13;25;27;29;30;32;10;14;17;20;22;23;27
2015;21;2015.05.20.;1;43 783 955 Ft;69;286 570 Ft;3022;6 545 Ft;45571;1 270 Ft;1;8;10;18;22;32;33;1;8;15;19;26;28;33
2015;20;2015.05.13.;1;135 277 310 Ft;76;292 085 Ft;3566;6 225 Ft;56384;1 350 Ft;4;18;19;21;24;26;31;4;5;12;13;14;24;33
2015;19;2015.05.06.;0;0 Ft;91;219 145 Ft;3813;5 230 Ft;53469;1 090 Ft;3;5;17;18;19;20;26;6;11;13;21;22;24;33
2015;18;2015.04.29.;0;0 Ft;77;246 135 Ft;2929;6 470 Ft;44731;1 240 Ft;1;5;13;15;19;24;33;5;6;9;10;30;34;35
2015;17;2015.04.22.;1;89 198 705 Ft;66;306 730 Ft;3048;6 640 Ft;46960;1 260 Ft;2;6;16;18;19;26;35;9;16;19;24;25;32;34
2015;16;2015.04.15.;0;0 Ft;68;294 690 Ft;3050;6 570 Ft;46899;1 250 Ft;5;9;10;12;14;24;25;3;5;11;14;16;25;32
2015;15;2015.04.08.;2;113 476 645 Ft;97;218 310 Ft;3734;5 670 Ft;55789;1 110 Ft;3;4;12;17;20;23;33;5;6;8;12;16;17;24
2015;14;2015.04.01.;0;0 Ft;49;426 360 Ft;2909;7 180 Ft;50754;1 205 Ft;5;6;7;9;13;14;31;7;12;16;20;22;34;35
2015;13;2015.03.25.;0;0 Ft;70;292 700 Ft;3181;6 440 Ft;47828;1 255 Ft;1;4;9;11;21;22;25;7;10;16;18;26;31;32
2015;12;2015.03.18.;0;0 Ft;87;233 745 Ft;3361;6 050 Ft;49954;1 190 Ft;3;12;15;18;19;26;31;1;5;8;11;14;15;17
2015;11;2015.03.11.;0;0 Ft;76;257 930 Ft;3247;6 035 Ft;49815;1 150 Ft;3;11;12;22;30;31;35;3;6;8;9;20;27;34
2015;10;2015.03.04.;2;114 614 170 Ft;192;113 475 Ft;4502;4 840 Ft;56893;1 120 Ft;1;15;16;18;19;25;31;3;9;11;18;23;26;34
2015;9;2015.02.25.;0;0 Ft;97;217 985 Ft;3897;5 425 Ft;56079;1 105 Ft;3;14;24;25;27;29;32;5;6;8;17;31;33;35
2015;8;2015.02.18.;0;0 Ft;62;339 810 Ft;2919;7 220 Ft;47379;1 300 Ft;6;7;16;30;32;33;34;9;22;24;28;30;31;35
2015;7;2015.02.11.;0;0 Ft;59;346 195 Ft;3171;6 440 Ft;48722;1 230 Ft;18;20;22;25;27;28;33;3;6;11;17;18;26;30
2015;6;2015.02.04.;0;0 Ft;120;159 145 Ft;4077;4 685 Ft;52618;1 065 Ft;8;12;16;19;21;23;29;1;2;3;15;27;29;32
2015;5;2015.01.28.;2;20 799 540 Ft;102;184 185 Ft;3248;5 785 Ft;44932;1 225 Ft;4;5;12;14;18;26;30;10;13;22;24;26;30;34
2015;4;2015.01.21.;2;91 493 090 Ft;110;199 150 Ft;3444;6 360 Ft;55144;1 165 Ft;4;11;13;14;19;26;28;11;16;18;23;26;27;31
2015;3;2015.01.14.;0;0 Ft;116;181 935 Ft;4161;5 070 Ft;55448;1 115 Ft;5;9;13;14;24;26;34;2;5;12;14;16;26;29
2015;2;2015.01.07.;0;0 Ft;70;264 740 Ft;2732;6 785 Ft;41941;1 295 Ft;1;3;10;14;17;18;28;1;9;10;15;22;30;34
2015;1;2015.01.01.;0;0 Ft;150;140 640 Ft;5172;4 080 Ft;67091;920 Ft;9;13;15;19;24;27;33;17;21;27;29;32;34;35
2014;52;2014.12.24.;1;125 394 550 Ft;64;298 040 Ft;3174;6 010 Ft;50354;1 110 Ft;3;6;12;17;21;24;25;4;6;9;21;23;27;28
2014;51;2014.12.17.;0;0 Ft;83;228 070 Ft;3837;4 935 Ft;52823;1 050 Ft;3;5;13;24;31;32;35;6;7;10;21;23;31;35
2014;50;2014.12.10.;0;0 Ft;79;235 765 Ft;3851;4 835 Ft;49391;1 105 Ft;8;10;12;19;26;30;31;4;9;12;15;19;21;25
2014;49;2014.12.03.;1;40 277 285 Ft;80;227 370 Ft;3473;5 235 Ft;49839;1 070 Ft;7;10;15;21;23;26;30;8;13;22;28;29;34;35
2014;48;2014.11.26.;1;124 750 090 Ft;66;284 800 Ft;2408;7 805 Ft;40186;1 370 Ft;1;6;7;12;24;29;31;11;16;18;19;26;31;32
2014;47;2014.11.19.;0;0 Ft;79;236 975 Ft;3355;5 580 Ft;51978;1 055 Ft;1;13;17;20;27;28;33;2;6;7;9;19;24;35
2014;46;2014.11.12.;0;0 Ft;96;196 055 Ft;3211;5 860 Ft;46028;1 200 Ft;4;10;12;24;27;30;32;1;5;16;21;22;29;31
2014;45;2014.11.05.;1;121 965 720 Ft;92;205 250 Ft;3402;5 550 Ft;50037;1 105 Ft;6;13;15;16;21;28;32;7;12;15;20;22;24;27
2014;44;2014.10.29.;0;0 Ft;54;327 995 Ft;2659;6 660 Ft;42345;1 225 Ft;2;11;20;23;24;28;33;2;3;12;14;15;28;31
2014;43;2014.10.22.;0;0 Ft;55;336 120 Ft;3191;5 795 Ft;45312;1 195 Ft;5;7;11;15;18;27;28;14;15;20;22;30;31;32
2014;42;2014.10.15.;1;86 668 055 Ft;118;169 935 Ft;3927;5 105 Ft;54871;1 070 Ft;1;6;9;13;16;21;23;12;15;23;24;28;31;34
2014;41;2014.10.08.;0;0 Ft;40;477 205 Ft;3240;5 890 Ft;50669;1 105 Ft;2;3;7;15;16;31;34;3;5;8;13;14;16;33
2014;40;2014.10.01.;1;135 060 085 Ft;60;330 150 Ft;2849;6 955 Ft;46984;1 235 Ft;8;10;13;21;22;34;35;5;8;9;22;23;25;26
2014;39;2014.09.24.;0;0 Ft;64;307 565 Ft;2938;6 700 Ft;47371;1 215 Ft;1;3;11;19;21;24;25;6;10;11;12;15;21;23
2014;38;2014.09.17.;0;0 Ft;126;170 650 Ft;4744;4 530 Ft;62393;1 010 Ft;9;14;21;23;25;27;33;4;6;13;16;21;22;33
2014;37;2014.09.10.;3;15 338 645 Ft;118;176 115 Ft;4205;4 940 Ft;55208;1 100 Ft;2;5;15;18;21;27;34;6;11;13;23;29;30;34
2014;36;2014.09.03.;2;42 510 750 Ft;105;186 550 Ft;3887;5 040 Ft;54483;1 055 Ft;9;11;13;24;26;33;34;2;3;5;13;14;16;24
2014;35;2014.08.27.;0;0 Ft;76;247 490 Ft;2682;7 015 Ft;40657;1 355 Ft;2;5;9;14;28;30;33;1;15;16;20;25;29;31
2014;34;2014.08.20.;2;44 192 050 Ft;114;165 320 Ft;4116;4 580 Ft;51664;1 070 Ft;5;8;20;21;22;32;35;7;14;21;23;25;30;32
2014;33;2014.08.13.;0;0 Ft;90;234 095 Ft;3672;5 740 Ft;49728;1 240 Ft;1;5;6;18;20;25;35;2;4;9;16;29;31;35
2014;32;2014.08.06.;1;43 077 915 Ft;113;172 165 Ft;3673;5 295 Ft;46740;1 220 Ft;2;8;15;21;23;31;34;4;11;15;17;25;26;34
2014;31;2014.07.30.;1;227 307 990 Ft;72;299 130 Ft;3253;6 620 Ft;53691;1 175 Ft;4;13;16;17;27;28;32;1;8;9;13;25;26;29
2014;30;2014.07.23.;0;0 Ft;53;399 960 Ft;3247;6 530 Ft;52120;1 190 Ft;9;12;17;20;21;26;27;1;7;20;22;23;28;34
2014;29;2014.07.16.;0;0 Ft;54;387 110 Ft;2833;7 380 Ft;45143;1 355 Ft;2;5;10;16;17;26;34;1;8;9;14;22;30;34
2014;28;2014.07.09.;0;0 Ft;78;256 270 Ft;3584;5 575 Ft;53955;1 085 Ft;2;7;8;9;13;16;27;2;6;12;16;19;25;34
2014;27;2014.07.02.;0;0 Ft;58;328 055 Ft;2926;6 505 Ft;44091;1 265 Ft;7;9;18;20;21;22;25;10;15;27;30;32;33;35
2014;26;2014.06.25.;2;66 842 180 Ft;163;125 455 Ft;5242;3 900 Ft;63449;945 Ft;7;12;13;16;19;24;27;19;21;23;25;29;30;31
2014;25;2014.06.18.;0;0 Ft;95;220 775 Ft;3980;5 270 Ft;58748;1 045 Ft;2;4;19;22;23;24;28;3;5;18;29;31;34;35
2014;24;2014.06.11.;0;0 Ft;86;220 355 Ft;3508;5 400 Ft;50835;1 090 Ft;12;17;19;21;23;29;30;1;3;15;16;18;25;31
2014;23;2014.06.04.;1;142 856 765 Ft;168;121 720 Ft;5919;3 455 Ft;69816;860 Ft;7;8;14;23;27;28;29;2;7;8;14;18;24;28
2014;22;2014.05.28.;0;0 Ft;106;183 790 Ft;3539;5 505 Ft;51247;1 115 Ft;6;11;12;18;23;29;34;3;9;10;14;21;25;33
2014;21;2014.05.21.;0;0 Ft;48;408 690 Ft;2601;7 540 Ft;44058;1 305 Ft;2;3;10;16;20;22;35;2;22;23;28;29;31;34
2014;20;2014.05.14.;1;46 862 480 Ft;136;155 615 Ft;5010;4 225 Ft;65309;965 Ft;7;19;21;29;30;31;34;2;4;9;14;17;22;34
2014;19;2014.05.07.;1;130 872 250 Ft;116;177 235 Ft;4130;4 980 Ft;55993;1 075 Ft;2;4;11;13;14;26;28;4;7;12;16;24;26;28
2014;18;2014.04.30.;0;0 Ft;70;283 975 Ft;3763;5 285 Ft;53067;1 095 Ft;1;3;12;21;22;25;35;9;11;15;19;22;25;34
2014;17;2014.04.23.;0;0 Ft;64;291 655 Ft;3443;5 420 Ft;49152;1 110 Ft;1;2;15;19;21;30;35;4;7;10;14;21;22;24
2014;16;2014.04.16.;1;184 021 140 Ft;118;182 735 Ft;3909;5 515 Ft;55374;1 140 Ft;1;3;8;12;14;18;23;4;20;22;26;28;30;35
2014;15;2014.04.09.;0;0 Ft;111;188 560 Ft;4123;5 075 Ft;56263;1 090 Ft;1;7;9;16;25;26;30;2;5;7;12;22;28;34
2014;14;2014.04.02.;0;0 Ft;120;169 815 Ft;4045;5 040 Ft;54856;1 090 Ft;3;7;14;22;28;31;32;2;4;24;28;29;30;31
2014;13;2014.03.26.;0;0 Ft;55;367 915 Ft;2522;8 025 Ft;41949;1 415 Ft;3;10;15;16;19;20;30;9;12;15;26;31;34;35
